gene_id	TCGA-05-4417-01A-22R-1858-07	TCGA-35-3615-01A-01R-0946-07	TCGA-44-6776-01A-11R-1858-07	TCGA-44-7671-01A-11R-2066-07	TCGA-55-7281-01A-11R-2039-07	TCGA-55-8203-01A-11R-2241-07	TCGA-55-8299-01A-11R-2287-07	TCGA-55-8615-01A-11R-2403-07	TCGA-62-A46S-01A-11R-A24H-07	TCGA-69-7980-01A-11R-2187-07	TCGA-78-7148-01A-11R-2039-07	TCGA-78-7160-01A-11R-2039-07	TCGA-78-7161-01A-11R-2039-07	TCGA-86-7713-01A-11R-2066-07	TCGA-4B-A93V-01A-11R-A39D-07	TCGA-50-5933-01A-11R-1755-07	TCGA-55-6975-01A-11R-1949-07	TCGA-55-7283-01A-11R-2039-07	TCGA-55-7911-01A-11R-2170-07	TCGA-55-7914-01A-11R-2170-07	TCGA-55-8514-01A-11R-2403-07	TCGA-69-7978-01A-11R-2187-07
SYNGR4|23546	0	0	0.7184	11.028	2.849	1.2132	1.2671	12.8342	1.3245	5.818	2.6589	3.1546	0.3674	0.9619	5.2921	2.0411	10.0587	1.0025	23.2589	0	3.871	2.0175
SYNJ1|8867	291.003	243.015	283.764	206.381	241.595	296.431	460.377	316.043	254.746	276.2	187.184	337.539	229.275	256.598	60.6187	402.597	246.438	415.539	463.063	898.051	243.226	429.388
SYNJ2|8871	632.202	115.659	206.897	388.815	217.094	483.672	496.701	341.176	90.9492	277.731	421.165	401.893	687.09	311.91	555.671	765.904	751.048	364.912	283.336	290.355	554.193	614.66
SYNJ2BP|55333	857.126	1143.92	1091.24	578.18	587.464	1148.11	873.45	531.551	688.742	1140.93	1142.25	1063.09	1786.43	946.793	447.905	690.385	872.59	839.098	1060.39	1295.85	465.807	1125.08
SYNM|23336	541.978	204.678	311.063	322.332	212.536	212.719	577.372	155.08	430.905	264.87	299.389	423.344	365.958	175.314	153.471	280.644	243.085	418.045	251.09	324.338	123.871	554.808
SYNPO|11346	2928.46	1204.03	1563.22	2665.3	2058.12	1751.9	5625.9	1070.05	1166.45	2605.22	1841	2733.12	1935.61	571.875	1078.63	2250.77	3713.33	3587.97	2054.18	3610.19	1050.32	5055.14
SYNPO2|171024	1110.01	252.762	187.5	466.64	295.726	200.991	788.555	68.984	374.834	279.568	136.134	683.281	305.7	85.6129	46.1857	501.588	891.869	422.055	91.9783	93.953	127.097	308.003
SYNPO2L|79933	4.4476	2.2742	1.4368	2.5207	3.4188	4.8529	3.8013	104.813	1.3245	3.3683	5.8495	4.4164	2.9394	1.6834	4.3299	18.3695	22.632	5.0125	3.1717	2.4988	3.871	5.7162
SYNPR|132204	0.6354	0.6498	0	0.3151	0	0.4044	0.4224	0	0	0	0	0	0	0	0.4811	0	0	0.5013	0	0.4998	0	0.6725
SYNRG|11276	1648.17	859.324	1288.07	1153.84	1127.64	1598.22	1217.68	1686.1	1350.55	1473.17	1135.34	1498.42	1220.96	2084.05	396.427	1316.48	985.75	1336.84	2388.26	1425.79	858.064	1820.78
SYP|6855	104.838	48.4081	24.4253	9.7676	38.7464	67.1317	52.7956	59.893	52.5386	33.0705	40.9466	19.5584	29.7617	13.7077	31.2715	13.2668	24.3085	50.1253	15.8583	41.979	489.032	19.8386
SYPL1|6856	1902.32	2757.31	4113.51	3359.43	2136.18	2565.16	2234.73	1967.91	2264.9	1516.04	3575.11	3483.91	2199.42	1584.08	1457.73	2742.15	2810.56	3931.33	2249.77	2113.94	2350.32	2711.84
SYPL2|284612	30.4982	2.924	9.3391	8.5073	13.1054	6.4705	47.3048	6.4171	48.5651	11.0235	3.1906	29.0221	5.8788	65.8931	6.2543	20.9208	42.7494	8.5213	6.8719	10.9945	6.4516	12.1049
SYS1|90196	840.256	1834.26	1167.78	1684.27	1362.24	1050.78	816.718	726.556	780.689	917.397	882.425	874.448	818.148	898.296	680.031	760.802	785.415	1276.32	862.207	904.913	1092.26	1205.27
SYS1-DBNDD2|767557	7.4911	15.5848	47.3851	27.6046	12.1311	13.4021	12.8906	18.0802	43.2185	11.195	36.2297	0	12.3529	10.8555	19.9609	0	0	13.4737	4.8579	11.2894	63.7871	9.8991
SYT10|341359	0	0	0	0.6302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5013	0.5286	0	0	0
SYT11|23208	542.613	235.867	178.161	363.293	241.026	816.904	587.087	135.829	284.768	232.106	224.408	585.489	193.267	108.219	206.392	696.509	447.611	273.684	340.425	467.266	152.903	523.201
SYT12|91683	47.018	9.7466	3.592	25.2068	38.7464	53.3819	398.29	139.037	110.817	1269.85	104.228	20.8202	215.313	97.6372	28.866	2333.94	886.002	492.231	2464.91	153.923	3.871	1115.33
SYT13|57586	1704.72	0.3249	1.4368	416.227	0	423.415	2.1118	5003.21	30.0221	617.01	1250.2	1180.44	48.8679	11.5433	0	0.5103	871.752	1.0025	2.1144	0	1.9355	644.25
SYT14|255928	0.6354	0	0	0.9453	6.2678	0	0	0	1.766	2.1435	1.5953	1.2618	1.4697	0	0	0	0	2.005	0	0.4998	0.6452	0
SYT14L|401135	0	0.3249	0	0	0	0	0.8447	0	0.4415	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT15|83849	78.7869	100.715	517.241	48.8381	188.034	88.9698	736.182	20.8556	122.737	60.6293	253.124	244.795	82.6713	45.4518	6.7354	13.2668	30.176	195.489	79.2917	185.907	71.6129	48.4196
SYT16|83851	0	0.3249	0	0.6302	1.1396	0	12.2486	0	0.4415	6.1242	4.2542	0.6309	0	0.9619	0	0	3.3529	0	1.0572	0	0	0
SYT1|6857	41.935	24.3665	73.9943	28.3576	55.2707	16.9851	14.3604	393.048	324.062	1019.67	120.181	165.931	487.577	265.496	209.76	100.011	333.613	23.5589	66.605	10.9945	16.7742	187.29
SYT17|51760	346.281	354.451	84.7701	75.6203	259.259	263.27	130.933	180.214	543.929	417.056	355.756	151.42	303.863	348.704	1053.61	36.7389	251.467	343.358	397.515	141.429	245.806	333.558
SYT2|127833	17.1552	10.3964	32.3276	15.7542	112.82	56.6171	49.839	43.8503	51.6556	15.6166	55.8362	32.1767	27.9245	190.465	16.8385	1.5308	3.3529	14.5363	41.7603	88.9555	27.0968	7.7337
SYT3|84258	4.4476	24.3665	11.4943	1.8905	0.5698	2.022	10.9815	3.2086	3.9735	0.6124	5.3177	2.5237	4.0417	1.2024	0.9622	2.5513	9.2205	2.005	3.7003	0.9995	1.2903	3.6987
SYT4|6860	1.9061	0	0	1.8905	49.0028	0.4044	0	1.0695	1.3245	0	0	0	0	78.3984	5.2921	0	0	0.5013	0	0	3.871	0.3362
SYT5|6861	0	0.3249	1.4368	0.3151	7.4074	1.2132	1.2671	1.6043	31.7881	15.9228	5.8495	0.6309	7.716	7.4551	7.6976	7.6539	0.8382	0	1.5858	0.4998	3.2258	14.7949
SYT6|148281	1.9061	4.2235	1.4368	0.3151	8.547	0	4.2236	0	4.8565	8.88	0	1.2618	2.9394	1.2024	2.8866	2.0411	2.5147	1.5038	7.4006	44.4778	4.5161	2.3537
SYT7|9066	2833.15	5094.22	3474.14	3004.02	1164.1	2923.06	124.598	3790.91	2885.21	630.789	4185.59	1196.21	5526.12	4480.73	4159.6	1000.63	158.424	1005.51	2222.28	177.911	856.774	1500
SYT8|90019	1.2708	35.0877	36.6379	14.1788	1074.07	12.5366	38.4352	3.7433	38.4106	311.72	84.0202	66.2461	19.1063	107.257	0.4811	326.568	98.0721	77.6942	42.2889	63.968	112.258	23.2011
SYT9|143425	0.6354	0.9747	0	1.5754	0.5698	0.4044	0.4224	0	0.4415	15.9228	2.1271	1.2618	0	0	0	0.5103	0	2.5063	0.5286	3.998	0	0.6725
SYTL1|84958	373.603	1532.16	1303.16	1373.77	646.724	772.015	315.929	1510.16	1618.98	1553.7	581.76	257.413	861.251	817.171	1380.28	285.747	216.262	1247.62	637.505	606.197	1849.68	464.358
SYTL2|54843	608.693	194.607	385.058	486.491	899.715	550.399	742.517	381.818	300.662	704.586	432.864	548.265	403.436	97.1563	156.839	803.664	754.401	1404.01	939.87	1888.06	550.323	873.571
SYTL3|94120	682.396	215.4	426.724	545.727	295.726	281.468	291.854	1103.74	323.179	298.859	432.332	332.492	359.712	297.721	470.516	417.905	192.791	234.085	328.267	435.282	482.581	248.151
SYTL4|94121	198.238	32.1637	75.431	110.28	427.92	150.844	352.675	82.3529	294.04	145.143	209.519	312.303	141.827	674.803	188.591	425.049	282.481	78.1955	121.581	161.919	608.387	370.881
SYTL5|94122	88.3176	28.2651	211.925	19.8503	3.4188	90.5874	13.938	656.684	88.7417	33.0705	96.251	58.0442	122.721	239.043	166.942	0	47.7787	39.0977	42.8175	16.4918	132.258	22.5286
SYVN1|84447	2931.64	1534.11	3007.18	2854.04	1979.49	3900.52	2501.67	2317.11	2714.79	2119.88	2194.1	1605.05	4280.9	1545.12	3025.64	1993.6	1747.69	2568.42	1793.58	3036.48	4627.74	2605.25
T|6862	0	0	1.4368	68.0583	21.6524	6.4705	1.2671	0	0	2.1435	0.5318	2.5237	0.3674	0.7215	0	0	0	23.5589	0	0.4998	10.9677	0
TAAR1|134864	0	0	0	0	0	2.4264	0	0	0	0	0	0	0	0	0.4811	0	0	0	0	0	0	0
TAAR2|9287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAAR5|9038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAAR6|319100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAAR8|83551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAAR9|134860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAB1|10454	603.165	908.223	724.942	627.381	645.698	516.191	667.285	501.797	618.093	516.074	724.595	467.817	645.09	845.574	909.93	488.735	475.272	549.474	382.968	759.62	1024.52	540.972
TAB2|23118	2366.78	1132.23	2141.52	2170.62	1619.94	1495.91	1626.95	1585.03	1524.06	1565.03	2065.41	2386.75	2397.47	1286.84	1004.54	2754.4	1968.99	1747.37	1591.65	1117.44	865.807	2354.4
TAB3|257397	735.133	727.42	742.816	661.993	424.501	823.779	551.186	962.567	658.72	1049.99	776.921	1030.91	968.54	1092.05	600.895	1396.08	544.845	823.559	894.41	1032.48	615.484	1297.58
TAC1|6863	0	0	0	0	0	0	0	0	0	33.9891	1.0635	0	0	0.2405	0	0	0	0.5013	0	0	0	0
TAC3|6866	0	0	0	0	0	0	0	0	0	5.5118	0	0	0	0	0	0.5103	0	0	2.1144	0	0.6452	0
TAC4|255061	16.5198	2.5991	0	0.3151	2.2792	8.4926	0.8447	32.0856	0.4415	2.1435	0	0	0.7349	30.0607	2.4055	1.0205	0	419.549	11.1008	2.9985	94.1935	3.0262
TACC1|6867	3070.15	882.391	3474.86	2254.75	1297.44	1789.1	2724.25	1427.27	2787.64	1705.89	2270.67	2942.59	1939.65	616.846	517.183	1649.17	2186.92	2478.7	1192.02	2049.97	2046.45	2029.93
TACC2|10579	5578.62	2211.5	10036.6	10314	1005.7	1773.33	1348.19	3162.57	9412.36	1036.21	15503.3	12504.7	3736.01	4251.31	1515.95	394.433	3125.73	2072.18	1094.22	2309.35	1441.94	452.925
TACC3|10460	627.754	341.455	432.471	510.752	855.841	690.324	1206.7	625.668	340.839	1922.38	1340.6	888.959	307.17	774.364	1250.38	1206.77	1450.96	531.328	1337.91	520.24	513.548	1076.33
TACO1|51204	404.101	494.152	489.942	411.501	461.538	420.584	404.625	603.209	400.883	436.653	459.452	347.003	389.841	341.971	521.032	575.066	338.642	485.213	910.797	363.318	516.774	424.008
TACR1|6869	25.4151	13.6452	10.7759	19.5353	7.9772	12.1322	53.2179	30.4813	5.7395	23.8843	14.8897	13.2492	64.2999	2.1644	34.1581	5.6129	5.0293	21.5539	21.1444	7.996	76.129	14.7949
TACR2|6865	35.5812	21.1176	20.1149	20.4805	17.6638	8.4926	4.646	20.3209	18.543	5.818	25.5251	31.5457	51.4399	2.4049	8.1787	5.1026	5.8676	18.0451	2.6431	5.4973	12.2581	10.7599
TACR3|6870	1.2708	0	0	0	0	0	0	0	0	0	0	0	0	1.2024	0.9622	0	3.3529	0	0	0	0	0
TACSTD2|4070	2624.11	1031.19	4240.66	4115.95	29031.9	4828.63	3275.44	2924.6	3531.13	8058.79	11203.4	9314.2	5388.33	2919.98	1472.17	6070.59	8680.64	5783.96	3012.55	3845.58	5909.68	10883
TADA1|117143	291.639	630.279	349.138	344.388	290.598	490.143	257.22	298.396	304.636	356.733	361.074	423.344	300.923	273.913	315.602	436.275	264.878	530.326	438.747	420.29	352.903	215.535
TADA2A|6871	189.343	162.443	146.552	119.417	108.832	207.866	198.089	245.989	158.499	175.764	107.95	114.826	188.858	369.867	118.351	140.322	155.071	127.82	197.172	165.417	167.742	163.752
TADA2B|93624	658.888	756.335	933.908	836.865	648.433	629.663	850.642	566.845	938.19	1204.62	1101.83	860.568	1120.29	766.909	488.798	678.649	762.783	869.173	669.222	850.075	563.871	835.575
TADA3|10474	1204.57	1876.36	984.174	2189.32	2404.19	1855.34	1772.56	1602.37	1517.96	1780.92	1472.53	1097.07	1919.4	1247.44	2661.38	1608.92	1313.89	1950.36	2294.98	1128.72	1745.49	1494.56
TAF10|6881	1101.11	1256.66	818.247	680.268	1217.09	1206.35	886.966	1337.43	790.729	1083.98	1035.36	466.246	907.547	583.659	941.514	526.081	1351.22	734.837	1008.59	698.651	1966.45	1130.13
TAF11|6882	438.392	899.932	656.602	455.594	427.35	670.104	592.578	675.936	532.442	971.905	388.195	466.246	727.507	648.568	704.812	649.564	713.328	492.732	477.864	1104.95	727.097	410.558
TAF12|6883	393.299	1123.46	603.448	355.731	684.331	258.012	472.626	336.898	350.11	399.296	372.773	424.606	716.117	177.959	735.603	496.996	424.141	402.005	461.478	396.302	271.613	392.065
TAF13|6884	205.863	436.647	311.782	308.153	108.832	132.646	253.419	137.968	150.993	201.485	173.358	186.751	109.493	214.032	188.591	328.099	380.553	143.358	158.583	202.399	215.484	181.574
TAF15|8148	1358.44	1759.91	2250.72	3802.13	5033.05	3704.78	3332.03	2503.21	2963.36	3776.47	4046.8	1717.98	4534.8	3526.24	3583.72	3186.08	2770.33	3815.54	3074.93	2537.23	3281.29	3076.66
TAF1|6872	841.876	647.173	807.471	614.73	1036.47	1053.08	714.641	623.529	807.505	850.341	797.66	1037.22	1146.01	2017.44	750.036	531.183	549.036	840.601	1008.06	985.008	867.742	1084.06
TAF1A|9015	115.639	165.042	42.3851	91.3746	58.6895	166.212	97.9886	89.3048	137.748	95.537	97.3145	183.596	49.9702	229.664	89.4847	199.513	93.0427	128.321	115.237	81.959	120	149.966
TAF1B|9014	203.321	341.131	264.368	220.874	201.14	177.131	211.605	154.011	207.947	340.81	190.375	311.041	299.086	346.059	52.44	284.216	328.583	326.817	340.954	513.743	152.258	188.971
TAF1C|9013	439.682	664.393	699.713	375.581	328.775	710.545	927.09	1255.08	1183.22	1076.02	491.89	503.47	795.849	843.384	1387.01	243.395	674.769	604.511	786.045	868.066	612.903	499.327
TAF1D|79101	656.759	1683.72	526.652	600.797	414.963	614.486	752.755	544.979	507.616	336.9	626.53	475.716	842.582	1005.36	512.579	709.689	944.233	753.624	836.189	1050.42	952.923	675.313
TAF1L|138474	29.8056	80.2891	69.1523	20.7956	18.8034	117.27	18.584	53.0749	51.4879	34.2953	44.786	37.224	64.4064	65.845	17.3196	25.0029	12.5733	28.0702	36.6592	33.4833	25.8065	27.9085
TAF2|6873	936.548	492.203	563.937	587.633	369.231	765.14	600.18	665.775	429.581	421.036	756.182	770.347	1654.16	3345.88	531.616	1287.9	709.137	775.94	920.312	1083.46	540	737.054
TAF3|83860	210.946	136.452	115.661	175.817	156.695	215.549	192.598	179.679	125.386	129.832	196.756	191.798	279.98	202.008	214.09	255.131	186.924	119.298	155.94	299.85	92.2581	277.404
TAF4|6874	435.234	331.059	538.075	460.024	397.721	655.141	371.259	742.781	1868.43	375.105	486.573	338.801	667.616	799.134	600.895	539.348	341.995	565.915	587.816	508.746	408.387	749.159
TAF4B|6875	97.2129	114.36	65.3736	98.3064	105.983	159.337	165.145	40.107	92.7152	94.006	75.5118	103.47	141.46	1701.92	252.097	210.738	43.5876	115.288	146.954	300.85	96.7742	289.509
TAF5|6877	134.7	70.8252	94.1092	102.403	66.0969	137.499	102.212	122.995	94.0397	72.2652	83.4884	124.29	89.6524	165.454	82.2682	92.3575	88.8516	115.288	115.766	134.933	76.129	84.7344
TAF5L|27097	970.223	771.93	752.155	724.065	706.553	874.735	658.889	798.396	809.713	441.553	645.041	1046.06	622.79	710.395	859.246	688.344	671.417	1249.62	751.156	759.12	1113.55	794.889
TAF6|6878	951.797	852.502	994.253	1348.88	1446.15	1451.13	1366.77	1426.2	869.757	899.634	1143.31	1131.23	1134.25	1268.8	2680.69	1189.43	1740.21	1090.23	1088.41	1273.86	2142.01	1712.51
TAF6L|10629	268.765	230.994	295.977	247.657	209.687	350.622	223.431	240.107	196.91	304.677	152.619	138.801	177.468	149.101	452.716	137.771	243.923	243.609	225.188	296.352	636.129	173.84
TAF7|6879	1786.05	6330.73	2783.05	2317.45	1996.01	2590.64	1729.16	2394.65	2982.34	2562.35	2072.32	2436.59	1374.18	1469.85	1767.56	3337.63	1327.75	2798.5	3909.08	2928.04	624.516	2545.73
TAF7L|54457	9.5307	0.3249	0.7184	0	1.1396	1.2132	0.8447	0.5348	0.883	16.5353	0.5318	5.0473	12.4925	9.8599	3.3677	0	0	1.0025	1.0572	0.9995	1.9355	1.6812
TAF8|129685	468.274	1069.53	796.695	827.727	466.097	578.708	493.322	545.455	532.009	1526.76	483.914	662.461	667.984	825.107	343.025	581.699	425.817	677.694	637.505	831.584	599.355	426.026
TAF9|6880	1249.15	2733.09	1040.23	1040.09	915.669	869.073	1292.31	724.064	1567.33	630.177	1164.05	758.99	900.716	887.152	1439.27	982.766	1052.81	1174.94	1696.31	1190.9	639.355	1090.67
TAF9B|51616	439.682	480.507	408.046	239.779	846.154	657.972	308.326	336.898	456.512	459.313	419.038	406.94	734.856	282.811	357.939	375.553	468.567	641.604	502.709	523.238	283.871	369.872
TAGAP|117289	400.288	139.701	76.8678	61.4415	320.798	357.092	362.811	37.9679	162.031	238.843	97.3145	396.845	53.277	103.168	312.715	244.926	163.453	225.063	437.69	235.382	135.484	503.026
TAGLN2|8407	22890.8	37433.4	33469.8	34320.3	29956.7	35617.4	17364.7	23638	28271.5	17513.3	17006.6	22079.5	38054.9	22222.1	31077.7	22067.8	19233.9	38833.1	17438.9	25636.2	53027.7	13975.5
TAGLN3|29114	0	1.6244	0	0.3151	0.5698	0.4044	0	7.4866	3.0905	1.8373	0	0	0.3674	1.2024	0	0.5103	0	0.5013	0.5286	0	2.5806	0.3362
TAGLN|6876	10714.3	3462.31	2494.25	4548.88	6972.08	4387.83	16129.1	2789.3	3022.52	5909.53	2153.15	6454.26	5843.22	803.487	2565.71	9456.7	17393.3	2791.98	1697.37	4738.13	2035.48	5185.86
tAKR|389932	0	0.6498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3362
TAL1|6886	70.527	39.3112	50.2874	51.0437	27.9202	33.9703	122.063	26.2032	71.5232	33.3767	30.3111	64.3533	51.0725	21.6437	10.1031	48.9852	76.2783	43.609	38.5886	41.4793	37.4194	54.8083
TAL2|6887	0	0	1.4368	0	0	1.2132	3.3789	0	1.3245	0.6124	1.0635	0.6309	0.7349	0.2405	0.4811	0	0.8382	0	0.5286	0.4998	5.1613	0
TALDO1|6888	3441.85	14429.2	12021.6	18891.8	4887.18	3847.94	3693.58	3172.73	3439.74	2986.45	9325.71	6261.2	2238	2364.46	7084.69	2155.86	9647.95	3699.25	3693.41	4027.99	7159.35	3268.33
TANC1|85461	1019.78	1150.1	1801.72	1254.04	896.866	968.153	1039.44	1566.31	1250.77	755.722	1026.32	1307.89	1177.97	1386.88	1784.4	1229.73	1122.38	1005.01	1058.81	984.008	958.71	1247.14
TANC2|26115	2161.56	1778.1	2825.43	2892.79	2409.12	2223.44	1547.12	3125.13	3227.81	2549.49	2819.99	2913.56	5006.2	2851.44	811.617	3137.09	988.265	1902.26	3009.38	4575.21	2550.32	3046.4
TANK|10010	1022.32	1221.9	827.586	780.78	1100.28	1165.5	964.258	760.428	744.371	1185.94	1520.87	1295.9	875.581	529.55	582.132	862.854	1228	921.303	1174.05	1112.94	661.936	1216.54
TAOK1|57551	528	219.948	211.925	443.009	92.3077	321.909	333.668	320.321	249.007	371.431	315.342	454.89	292.473	986.232	128.935	561.799	333.613	309.774	341.483	285.857	100.645	684.936
TAOK2|9344	1301.89	907.082	2241.38	1275.46	1394.3	1449.4	1403.1	1163.64	1991.61	1868.48	1148.63	1066.88	1977.86	1861.36	2142.82	1297.6	1541.49	1331.33	1081.54	987.506	2014.19	1698.39
TAOK3|51347	1231.36	324.886	618.534	388.184	1252.99	943.08	1002.69	709.626	711.7	842.685	1118.85	1471.92	600.377	931.882	284.33	1326.17	884.325	808.02	875.38	1304.35	996.774	1981.51
TAP1|6890	3734.12	3145.22	1364.94	1275.78	3124.79	3654.23	9972.87	1602.67	1825.17	5176.76	3030.58	4170.35	1866.53	1789.94	1976.84	4181.6	2274.94	4322.81	7234.57	3786.61	3591.61	7202.76
TAP2|6891	1966.49	1522.29	1058.12	1447.25	1784.72	2128.45	5037.2	972.209	1268.41	3043.72	1574.05	2693.54	900.882	1587.26	1227.17	3841.49	1126.97	3487.33	3301.35	2088.19	1903.14	4932.17
TAPBP|6892	6973.91	4700.13	6841.24	8379.99	10376.6	4307.35	10445.5	7231.02	7056.95	11195.3	8346.72	7673.19	5599.23	3728.25	4649.84	7071.22	5762.78	8528.82	6347.56	12305.8	9347.74	11817.1
TAPBPL|55080	1471.65	581.907	553.922	142.103	603.419	1053.5	741.896	740.663	1156.73	1923.04	1183.2	548.265	1425.65	609.275	1060.35	579.663	461.869	357.92	684.61	378.841	169.058	1634.56
TAPT1|202018	519.74	1163.09	1232.76	639.307	756.125	653.928	688.877	532.62	642.826	1213.5	751.928	553.943	1528.13	461.011	445.018	263.806	371.333	642.606	751.156	1917.04	436.774	464.694
TARBP1|6894	407.913	994.152	1088.36	413.076	352.137	994.035	621.298	1022.46	988.08	296.716	329.168	1063.72	866.395	1776.95	923.713	518.937	358.759	702.757	751.156	1152.92	1538.06	425.353
TARBP2|6895	419.35	905.133	500.718	450.886	434.188	474.371	493.744	1089.3	357.174	1393.86	664.717	333.123	506.316	681.296	547.492	322.996	618.609	451.128	371.085	702.649	583.871	374.243
TARDBP|23435	2642.54	2115.66	2883.62	2615.83	3113.96	3595.59	3103.96	2808.02	3351.88	3487.71	3115.13	3051.1	3095.21	2964.47	3944.54	3100.87	3476.95	2880.7	3648.47	2614.19	2802.58	2646.94
TARM1|441864	0	0	0	0	0	0.4044	0	0	0	0	0	0	0	0	0.4811	0	0.8382	0	0	0	0	0
TARP|445347	20.9675	12.6706	7.9023	1598.42	9.6866	13.7499	76.448	4.8128	27.3731	11.6359	9.5719	26.4984	6.6137	5.7717	172.234	6.1232	3.3529	14.5363	58.6758	5.997	5.1613	37.996
TARS2|80222	430.787	825.211	627.874	961.323	463.248	884.036	517.819	822.995	596.909	685.294	546.131	847.319	867.497	738.051	787.562	865.916	464.375	954.386	435.047	626.687	723.226	664.089
TARS|6897	1840.06	1345.03	879.31	1672.15	1385.19	1484.99	2098.31	2528.34	1827.37	851.259	1663.39	1234.7	1212.14	1987.37	2237.6	3471.83	3058.68	1160.4	2099.11	2132.43	1361.94	1781.44
TARSL2|123283	212.216	258.285	313.937	164.474	121.368	210.292	238.636	631.016	309.492	279.568	202.606	194.322	430.258	429.508	213.128	179.102	379.715	315.789	214.088	185.407	138.065	243.779
TAS1R1|80835	16.5198	0	1.4368	16.0693	38.7464	13.7499	6.3355	349.198	24.2826	0.6124	3.7224	1.2618	2.572	12.2648	140.963	0	3.3529	1.0025	2.1144	0.4998	2.5806	1.345
TAS1R2|80834	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2405	0	0	0.8382	0	0	0	0.6452	0
TAS1R3|83756	77.5162	24.6914	11.4943	53.5644	18.8034	63.4921	2.5342	288.235	30.4636	85.1259	8.5084	7.571	12.4925	147.658	101.031	10.7155	119.028	13.5338	16.9156	41.4793	66.4516	47.7471
TAS2R10|50839	1.9061	0.3249	2.1552	0.3151	0.5698	0.4044	0	0	0.4415	2.4497	0.5318	0.6309	1.1023	0	0.4811	0	0	1.5038	3.1717	0.9995	0	0.6725
TAS2R13|50838	0	0	1.4368	0	0	0.4044	0	0.5348	0	0.9186	0	0	0.7349	0.7215	2.4055	0	0.8382	0	0	0.4998	0	0
TAS2R14|50840	4.149	4.5906	4.921	2.5522	4.114	11.0565	3.5267	6.1818	13.7837	21.2172	3.632	4.2397	1.951	12.8299	9.9155	1.7247	0	1.0025	15.6099	4.2679	5.8065	5.9549
TAS2R1|50834	0	0	0	0	0	0	0	0	0	0	0	0	1.4697	0	0	0	0.8382	0	0.5286	0	0	0
TAS2R16|50833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R19|259294	2.5415	0.6498	0	0.6302	0.5698	0.8088	0.4224	1.6043	0	4.2869	0.5318	0	1.1023	2.6453	3.3677	0	0	0	7.4006	0.9995	0	1.0087
TAS2R20|259295	18.426	25.666	26.5805	7.8771	13.6752	23.8601	21.5406	25.1337	25.1656	70.7341	17.5485	10.7256	11.3903	43.2874	21.6495	12.2463	11.7351	9.5238	74.5342	17.4913	27.7419	20.8473
TAS2R30|259293	0	0	0	0	0.5698	0	0	0.5348	0	0	0	0	0	0.2405	0	0.5103	1.6764	0	0.5286	0	0	0.3362
TAS2R31|259290	1.9061	0.9747	0.7184	0	0	4.0441	1.2671	0	0	3.3683	2.1271	0.6309	0.3674	2.6453	7.6976	1.5308	0	0	4.7575	0	1.2903	6.3887
TAS2R3|50831	0.6354	0.3249	0	0.9453	0	0.4044	0.4224	0.5348	2.2075	0.9186	0	0	0.7349	0.2405	0	0	0	0	2.6431	0	0	2.3537
TAS2R38|5726	0	0	1.4368	1.5754	0.5698	0	0	0.5348	0	0.3062	0.5318	13.8801	0.7349	0.2405	0	0	0	0	0	0	0	0
TAS2R39|259285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R40|259286	0	0	0	0.3151	0	0	0.4224	0.5348	0	0	0	0	0	0.481	0	0	0	0	0	0	0	0.3362
TAS2R41|259287	0	0	0	0	0	0	1.6895	0	0	0	0	0	0	0	0	0	0	0	0	0.4998	0	0
TAS2R42|353164	0	0.3249	0.7184	0	0	0	0	1.0695	0	0.6124	0.5318	0	0	0.2405	0	0	0	0	1.0572	0	0	0
TAS2R43|259289	0	0	0	0	0	0.8088	0	0	0.883	0	1.0635	0	0	1.6834	1.9244	0	0	0	2.6431	0	0	0
TAS2R4|50832	0.6354	4.2235	2.1552	0.3151	1.7094	4.0441	1.2671	2.6738	5.298	3.6745	0.5318	0	2.2046	1.9239	1.9244	0.5103	0	2.5063	11.1008	5.997	4.5161	8.7424
TAS2R46|259292	0	0	0	0	0	0	0	1.0695	0	0.3062	0	0	0	0	0	0	0	0	0	0	0	0.3362
TAS2R50|259296	1.2708	0.6498	0	0	0	0.8088	0	0	0.883	2.1435	0	0.6309	0.3674	0.481	0	0	0	0.5013	1.0572	0.4998	0	0.6725
TAS2R5|54429	1.9061	10.0715	2.1552	5.0414	3.4188	12.1322	14.3604	10.6952	11.479	27.865	4.2542	3.7855	13.9623	25.251	13.9519	4.0821	1.6764	4.01	22.7303	5.4973	10.9677	34.2972
